9.894525364138623269e-02,2.390758412857860449e-01,1.014565544952285292e-01,1.506780512305374220e-03,2.561526870919136195e-02,7.785032646911099752e-02,1.808136614766448977e-02,1.004520341536916219e-03,8.036162732295329750e-03,1.707684580612757463e-02,1.963837267704671152e-01,1.004520341536916219e-03,9.040683073832244884e-03,3.013561024610748439e-03,2.461074836765444335e-02,8.036162732295329750e-03,1.004520341536916175e-02,2.009040683073832437e-03,1.406328478151682576e-02,0.000000000000000000e+00,1.004520341536916219e-03,1.205424409844299376e-02,0.000000000000000000e+00,5.022601707684581094e-04,4.520341536916122442e-03,9.040683073832244884e-03,6.027122049221496879e-03,3.013561024610748439e-03,9.542943244600702452e-03,7.031642390758412881e-03,6.529382219989954446e-03,4.018081366147664875e-03,0.000000000000000000e+00,2.511300853842290438e-03,4.520341536916122442e-03,5.524861878453038444e-03,4.018081366147664875e-03,5.022601707684581094e-04,3.515821195379206440e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.314917127071823066e-02,0.000000000000000000e+00,1.004520341536916219e-03,5.022601707684580877e-03,1.506780512305374220e-03,2.511300853842290438e-03,3.013561024610748439e-03,5.022601707684580877e-03,8.036162732295329750e-03
2.371026576341844772e-01,1.667535174570088444e-02,1.354872329338197012e-02,1.771756122980719036e-02,1.026576341844710749e-01,5.211047420531527037e-03,3.126628452318916049e-03,6.253256904637832098e-03,1.042209484106305277e-03,7.295466388744137158e-03,0.000000000000000000e+00,2.714955706096925381e-01,0.000000000000000000e+00,5.211047420531526387e-04,5.211047420531527037e-03,1.563314226159458024e-03,0.000000000000000000e+00,5.211047420531527037e-03,2.084418968212610555e-03,1.406982803543512309e-02,3.126628452318916049e-03,1.042209484106305407e-02,5.211047420531526387e-04,1.042209484106305277e-03,3.491401771756123124e-02,1.615424700364773147e-02,0.000000000000000000e+00,2.605523710265763519e-03,1.563314226159458024e-03,5.211047420531526387e-04,5.211047420531526387e-04,3.178738926524231345e-02,2.292860865033871653e-02,3.126628452318916396e-02,0.000000000000000000e+00,2.605523710265763519e-03,1.042209484106305277e-03,9.953100573215216407e-02,1.146430432516935827e-02,0.000000000000000000e+00,5.211047420531526387e-04,0.000000000000000000e+00,1.042209484106305277e-03,0.000000000000000000e+00,7.295466388744137158e-03,0.000000000000000000e+00,5.211047420531526387e-04,4.689942678478374073e-03,5.211047420531526387e-04,2.605523710265763519e-03
1.072756240042485459e-01,2.310143388210302573e-01,7.169410515135422879e-02,7.647371216144450978e-02,8.497079129049388627e-03,2.973977695167286106e-02,2.602230483271375516e-02,1.646309081253319317e-02,5.310674455655868542e-03,5.841741901221455223e-03,9.028146574614976175e-03,4.248539564524694313e-03,2.379182156133828885e-01,4.779607010090281861e-03,7.434944237918215265e-03,1.593202336696760476e-03,3.558151885289431715e-02,5.310674455655868542e-03,1.433882103027084472e-02,7.434944237918215265e-03,7.434944237918215265e-03,5.310674455655868542e-03,6.372809346787041904e-03,4.248539564524694313e-03,3.717472118959107633e-03,1.593202336696760476e-03,1.593202336696760476e-03,5.841741901221455223e-03,9.559214020180563723e-03,5.310674455655867892e-04,5.310674455655867892e-04,3.186404673393520952e-03,0.000000000000000000e+00,1.593202336696760476e-03,2.124269782262347157e-03,2.655337227827934271e-03,5.310674455655867892e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.699415825809877725e-02,1.593202336696760476e-03,2.124269782262347157e-03,5.310674455655867892e-04,4.248539564524694313e-03,0.000000000000000000e+00,9.028146574614976175e-03,5.310674455655867892e-04,0.000000000000000000e+00,5.310674455655867892e-04,1.593202336696760476e-03
1.099839829151094545e-01,2.776294714361986216e-02,7.261078483715963094e-02,1.708489054991991357e-02,1.067805659369994598e-03,2.562733582487987036e-02,1.751201281366791263e-01,6.406833956219967589e-03,4.805125467164976343e-03,3.203416978109983795e-03,1.067805659369994598e-03,3.203416978109983795e-03,3.737319807794981311e-03,3.833422317138280855e-01,2.669514148424986712e-03,2.669514148424986712e-03,4.805125467164976343e-03,1.441537640149492816e-02,5.872931126534970507e-03,1.708489054991991357e-02,0.000000000000000000e+00,9.076348104644953868e-03,1.601708489054991897e-03,2.669514148424986712e-03,2.135611318739989196e-03,1.174586225306994101e-02,8.542445274959956786e-03,5.339028296849973425e-03,7.474639615589962621e-03,3.203416978109983795e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.339028296849972991e-04,0.000000000000000000e+00,4.805125467164976343e-03,4.271222637479978393e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.601708489054991941e-02,4.805125467164976343e-03,9.610250934329952685e-03,0.000000000000000000e+00,2.295782167645488495e-02,1.601708489054991897e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.067805659369994598e-03
7.734204793028322256e-02,1.007625272331154620e-01,1.236383442265795163e-01,2.178649237472767008e-02,1.377995642701524970e-01,6.535947712418300852e-03,3.594771241830065078e-02,1.851851851851851749e-02,6.535947712418300852e-03,4.466230936819172437e-02,1.034858387799564294e-02,2.505446623093681921e-02,4.357298474945534190e-03,4.357298474945534190e-03,1.241830065359477153e-01,4.030501089324618758e-02,3.267973856209150426e-03,8.169934640522876282e-03,1.633986928104575213e-03,1.797385620915032539e-02,3.267973856209150426e-03,4.357298474945534190e-03,0.000000000000000000e+00,5.446623093681917521e-03,4.302832244008714807e-02,1.198257080610021751e-02,0.000000000000000000e+00,4.357298474945534190e-03,1.633986928104575213e-03,8.169934640522876282e-03,1.633986928104575213e-03,1.143790849673202541e-02,2.015250544662309379e-02,1.198257080610021751e-02,7.625272331154684183e-03,2.723311546840958761e-03,8.714596949891068381e-03,2.178649237472767095e-03,8.714596949891068381e-03,0.000000000000000000e+00,5.446623093681917738e-04,1.633986928104575213e-03,1.633986928104575213e-03,2.723311546840958761e-03,5.991285403050108753e-03,5.446623093681917738e-04,1.034858387799564294e-02,4.901960784313725422e-03,0.000000000000000000e+00,1.089324618736383548e-03
5.909617612977983991e-02,4.055619930475087148e-02,1.100811123986094979e-02,1.738122827346465791e-03,6.488991888760138604e-02,1.158748551564310527e-03,1.100811123986094979e-02,5.793742757821552635e-04,2.896871378910776534e-03,6.083429895712630375e-02,3.476245654692931581e-03,1.158748551564310527e-03,0.000000000000000000e+00,5.793742757821552635e-04,6.720741599073001837e-02,4.733487833140208600e-01,5.793742757821552635e-04,0.000000000000000000e+00,5.793742757821552635e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.216685979142526075e-02,1.158748551564310527e-03,0.000000000000000000e+00,1.158748551564310527e-03,4.055619930475086628e-03,0.000000000000000000e+00,1.158748551564310527e-03,2.317497103128621054e-03,1.100811123986094979e-02,8.690614136732329603e-03,3.476245654692931581e-03,0.000000000000000000e+00,9.849362688296638829e-03,2.665121668597914342e-02,3.476245654692931581e-03,4.403244495944379916e-02,0.000000000000000000e+00,8.111239860950173255e-03,0.000000000000000000e+00,2.027809965237543574e-02,0.000000000000000000e+00,1.158748551564310527e-03,0.000000000000000000e+00,3.476245654692931581e-03,0.000000000000000000e+00,3.418308227114716380e-02,2.317497103128621054e-03,0.000000000000000000e+00,5.793742757821552635e-04
1.235544735240413916e-01,1.089470480827754162e-01,1.746804625684723056e-01,5.964698721850274221e-02,4.869141813755325718e-03,3.773584905660377214e-02,3.286670724284844469e-02,1.156421180766889836e-02,2.434570906877662859e-03,6.086427267194156714e-03,7.303712720632988577e-03,3.043213633597078357e-03,3.286670724284844469e-02,6.086427267194156714e-03,6.086427267194156714e-03,2.434570906877662859e-03,2.191113816189896590e-01,8.520998174071819573e-03,2.130249543517954980e-02,7.912355447352404508e-03,9.129640900791236371e-03,8.520998174071819573e-03,1.704199634814363915e-02,5.477784540474741649e-03,6.086427267194157147e-04,5.477784540474741649e-03,1.825928180158247144e-03,1.278149726110773023e-02,9.738283627510651436e-03,3.043213633597078357e-03,3.043213633597078357e-03,1.217285453438831429e-03,6.086427267194157147e-04,3.651856360316494288e-03,6.086427267194157147e-04,2.434570906877662859e-03,1.825928180158247144e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.434570906877662859e-03,6.086427267194157147e-04,1.217285453438831429e-03,6.086427267194157147e-04,7.912355447352404508e-03,1.217285453438831429e-03,1.278149726110773023e-02,6.086427267194157147e-04,6.086427267194157147e-04,7.303712720632988577e-03,6.086427267194157147e-04
1.909146715776550152e-01,4.112952731737262030e-02,4.665438919582565874e-02,1.098833640270104328e-01,3.683241252302025918e-03,5.033763044812768900e-02,5.340699815837937625e-02,4.235727440147329936e-02,1.043585021485573909e-02,6.138735420503376242e-03,1.227747084100675162e-03,2.394106813996316890e-02,1.473296500920810367e-02,1.841620626151013046e-02,2.823818293431553175e-02,0.000000000000000000e+00,9.208103130755065230e-03,2.160834868017188493e-01,7.366482504604051837e-03,3.376304481276856673e-02,1.227747084100675162e-03,1.596071209330877927e-02,0.000000000000000000e+00,6.752608962553714039e-03,1.166359729895641469e-02,1.473296500920810367e-02,1.227747084100675162e-03,2.455494168201350323e-03,2.455494168201350323e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.227747084100675162e-03,1.227747084100675248e-02,1.841620626151012959e-03,6.138735420503375808e-04,1.841620626151012959e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.138735420503375808e-04,1.841620626151012959e-03,6.138735420503375808e-04,1.841620626151012959e-03,0.000000000000000000e+00,1.841620626151012959e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.455494168201350323e-03,1.841620626151012959e-03,0.000000000000000000e+00,6.752608962553714039e-03
1.773778920308483331e-01,1.098971722365038595e-01,7.005141388174807027e-02,5.784061696658097593e-03,8.997429305912596834e-03,6.812339331619536587e-02,2.570694087403599046e-02,2.249357326478149122e-02,8.354755784061695945e-03,1.092544987146529603e-02,2.313624678663239037e-02,9.640102827763495988e-03,3.213367609254498547e-02,3.856041131105398395e-03,6.426735218508997614e-03,4.498714652956298417e-03,2.827763496143958707e-02,2.120822622107969291e-02,2.320051413881747959e-01,0.000000000000000000e+00,3.856041131105398395e-03,8.354755784061695945e-03,5.141388174807197571e-03,2.377892030848328953e-02,2.570694087403598786e-03,7.069408740359896769e-03,2.570694087403598786e-03,1.349614395886889438e-02,1.413881748071979354e-02,2.570694087403598786e-03,3.856041131105398395e-03,7.712082262210796790e-03,0.000000000000000000e+00,3.213367609254498807e-03,1.285347043701799393e-03,7.069408740359896769e-03,0.000000000000000000e+00,3.213367609254498807e-03,1.285347043701799393e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.570694087403598786e-03,3.213367609254498807e-03,6.426735218508997614e-03,2.570694087403598786e-03,0.000000000000000000e+00,1.285347043701799393e-03,3.856041131105398395e-03
1.398692810457516367e-01,0.000000000000000000e+00,2.418300653594771324e-02,1.594771241830065245e-01,9.803921568627450844e-03,2.483660130718954098e-02,9.542483660130718359e-02,3.333333333333333287e-02,3.790849673202614095e-02,1.307189542483660040e-03,0.000000000000000000e+00,5.555555555555555247e-02,1.307189542483660170e-02,2.287581699346405081e-02,3.986928104575163112e-02,0.000000000000000000e+00,1.568627450980392135e-02,2.026143790849673290e-02,0.000000000000000000e+00,2.065359477124182885e-01,1.960784313725490169e-03,4.575163398692810683e-03,0.000000000000000000e+00,6.535947712418300201e-04,1.895424836601307048e-02,1.699346405228758031e-02,0.000000000000000000e+00,5.882352941176470507e-03,1.111111111111111154e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.895424836601307048e-02,7.189542483660130330e-03,0.000000000000000000e+00,6.535947712418300201e-04,0.000000000000000000e+00,1.960784313725490169e-03,1.960784313725490169e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.575163398692810683e-03,1.307189542483660040e-03,6.535947712418300201e-04,0.000000000000000000e+00,6.535947712418300201e-04,0.000000000000000000e+00,1.960784313725490169e-03
9.470198675496688256e-02,2.582781456953642252e-02,3.377483443708609312e-02,6.622516556291390723e-03,9.271523178807947879e-03,5.960264900662252084e-03,6.622516556291390723e-03,5.960264900662252084e-03,1.324503311258278145e-03,5.298013245033112578e-03,1.986754966887417217e-03,1.258278145695364281e-02,7.284768211920530229e-03,0.000000000000000000e+00,1.324503311258278145e-03,4.635761589403973940e-03,9.271523178807947879e-03,1.324503311258278145e-03,3.973509933774834434e-03,3.311258278145695361e-03,6.794701986754967393e-01,4.635761589403973593e-02,5.298013245033112578e-03,1.324503311258278145e-03,1.324503311258278145e-03,5.298013245033112578e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.986754966887417217e-03,7.284768211920530229e-03,1.986754966887417217e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.324503311258278145e-03,6.622516556291390723e-04,6.622516556291390723e-04,0.000000000000000000e+00,3.311258278145695361e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.324503311258278145e-03,0.000000000000000000e+00,6.622516556291390723e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.622516556291390723e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.486486486486486569e-01,5.608108108108108419e-02,3.175675675675675852e-02,4.189189189189189422e-02,2.229729729729729854e-02,1.216216216216216284e-02,2.162162162162162282e-02,6.756756756756757132e-03,2.027027027027027140e-03,1.351351351351351426e-02,1.216216216216216284e-02,2.635135135135135281e-02,2.702702702702702853e-03,6.081081081081081419e-03,1.689189189189189283e-02,2.432432432432432567e-02,2.702702702702702853e-03,3.986486486486486708e-02,4.054054054054054279e-03,1.351351351351351426e-02,2.702702702702702853e-02,2.222972972972973027e-01,7.432432432432432845e-03,2.702702702702702853e-03,2.027027027027027140e-03,1.013513513513513570e-02,5.405405405405405705e-03,9.459459459459459985e-03,1.351351351351351426e-03,1.081081081081081141e-02,3.783783783783783994e-02,3.108108108108108281e-02,6.081081081081081419e-03,1.148648648648648712e-02,2.162162162162162282e-02,4.054054054054054279e-03,1.351351351351351426e-03,1.013513513513513570e-02,1.351351351351351426e-02,0.000000000000000000e+00,3.040540540540540709e-02,0.000000000000000000e+00,1.351351351351351426e-03,0.000000000000000000e+00,8.108108108108108558e-03,6.756756756756757132e-04,0.000000000000000000e+00,5.405405405405405705e-03,1.351351351351351426e-03,1.148648648648648712e-02
3.547224224945926263e-01,1.441961067051189538e-02,1.687094448449891759e-01,5.191059841384282336e-02,6.488824801730352920e-03,5.046863734679163382e-02,2.956020187454938553e-02,2.379235760634462737e-02,1.441961067051189538e-02,7.209805335255947689e-04,0.000000000000000000e+00,4.325883201153568614e-03,1.586157173756308492e-02,7.209805335255947689e-04,0.000000000000000000e+00,1.441961067051189538e-03,4.181687094448449660e-02,0.000000000000000000e+00,5.046863734679163382e-03,0.000000000000000000e+00,5.767844268204758151e-03,1.586157173756308492e-02,4.614275414563806521e-02,7.209805335255947689e-04,0.000000000000000000e+00,1.874549387166546399e-02,0.000000000000000000e+00,4.325883201153568614e-02,5.046863734679163382e-03,1.009372746935832676e-02,7.209805335255947689e-04,5.046863734679163382e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.488824801730352920e-03,2.379235760634462737e-02,0.000000000000000000e+00,3.604902667627973845e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.225666906993511107e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325883201153568614e-03,9.372746935832731996e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.325883201153568614e-03
